,clean_teks,label
3783,ragu awat kecatet riwayat bpjs takut pas baca sehat mental,4
3784,cute suka liat greetingnya gemes ayo deket ya sayang ohiya lupa chikin terima kasih terima kasih,3
3785,pikir pikir teman homo teman lesbi nya respect lesbi waswas blakan lesbi cewek jomblo umur hidup takut suka cewek,4
3786,langsung jatuh cinta pandang away shirt nya man city nih nike bikin design kece must have hitam username,3
3787,tidakkangenya bong wakaka,1
3788,jujur ya takut reaksi nya kaya pas sedih nang kaya apas anjink goblox takut ngecewain tbtb mikir ko orang cengeng si ko orang gin si ajg ngamau,4
3789,username kadang enggan hubung kondektur larut malam kritik harap kece kala jadi sop shg komplain suhu,0
3790,orang ruang belanjaaaaa mallakunya tinggal sobat kismin purapura bijak sok belanja guna hilih,2
3791,kemarin liat timeline eskrim kesana kasih eskrim selamat yaa pokok url,1
3792,manggilnya sayangsayangan chat kangenkangenan teman pas sepi,2
3793,tambah umur takut pacar takut khianat ya,4
3794,sembuh sakit obat ya kek gin bilang flu bersin demam order es krim malam anak kampus bilang bm penuh,1
3795,username kendara mobil arah lobby henti kasih nanti mobil rangkul pundak kasih ayo masuk sayang buka pintu mobil kasih,3
3796,untung orang tua orang sayang sadar patah hati buat selesai skripsi hidup lanjut harap genggam orang peluk,2
3797,username tuh jalan kaya jalan mati sepi terus orang mabuk ngeri hadap orang kena pengaruh alkohol kemarin minggu habis begal deket kantor polisi,4
3798,banding dapat juang juang sederhana masingmasing tuhan tukar,2
3799,jam malam bioskop dua pas lampulampu dimatiin eee ujukujuk teaser coming soonnya film horor iblis jemput laaahhh ya degdeg serrr,4
3800,my reaction astagfirullah anak ganteng bgst suara bagus lagu nya bagus nada nya pas telinga woee cinta bts sumpah,3
3801,tidakngumpul hahaha oke jadwal nih kendala p,2
3802,terima kasih mommy jesica percaya username treatment hamil nya moga sehat lancar yaa mom,1
3803,percaya tuhan rencana orang buat salah ulang,1
3804,khatam sifat tolol feeling use but i still missing and i cant see the end of this pkknya soto orgnya cerita rubah pandang peduli perhatiin but,2
3805,username pilih pimpin happy mnerima kritikanjujur terbukasll bermusyawarahtdk hobby serang jiwa proses mbangun adab capai baik negara mdptkan hasil maksimalin shaaallah,1
3806,asa bank surat kuasa cabut beri kuasa fine deh kesyel si user pakai bri hhrrgghhhh url,0
3807,teman lma ketemu main kedai bilang lau gemuk bray ya si ngerasanya hilang bosan pas sepi si gg ngemil minum manis yak ujung suka gg enak makmur traktir martabak suek,0
3808,username username username username username username ynkz username username username bilang cerdas percaya apa masuk akal percaya,0
3809,ya allah mhn berikanlh kuat kesehatn jalan tugas jelajahdesa wakil ketua mpr username mendes username rombongn masyrakt ridhomu amin username username username username username username url,1
3810,takut kalah lawan penasaran nada perlahan tunduk nyala senter hp pegang arah kolong kasur gelap bismillah moga apaapa sana,4
3811,mama sumber kasih sayang asuh batas mamah jaga jaga kala malam tani ajar juang,3
3812,username hormat username username mohon kroscek mesan nomor mesan sensitiveno status merchant mohonditindaklanjut,0
3813,username lahir wajah enak loh susah jelasinnya sekolah suka pakai helm diledekin antero sekolah keluarga tuh sayang pokok haru,2
3814,faedah ondel ya cari sumbang ngibur orang ya lihat pakai tatap kosong faedah ondel keliling dar bang misi numpang,0
3815,username username username iya dilakuin nekat masuk tol bahaya orang yah bayang nekat masuk tol mayoritas kendara ngeri bayanginnya,4
3816,hamil tantang in my feelings gera cherly juno bikin ngeri perut besar goyang cherly url,4
3817,ngeri gelombang tinggi capai meter hantam wilayah pesisir pantai selatan pulau jawa,4
3818,ombak pantai parangtritis jogjangeri ombak pantai pangandaranngeri ombak pantai rancabuayangeri pantai kabar agustus,4
3819,username username username lebih speak up dikatain lebay cari sensasi mikir speak up butuh berani leceh aib speak up orang jera mal,0
3820,username orang yakin guncang pola pikir ragu pola pikir jiwa baca nama tuhan cipta url,1
3821,username nama kerja a profesional profesional makan neng cinta kenyang neng suka makan daging bakar aa,0
3822,apa ngalamin jadi pas uji siang macet orang gila teriak samping omong kaya cerita bawah spot jantung takut sumpah,4
3823,nyadar warga aceh kena dirisendiri salah jabat atur kabur duluan korban rakyat jelata pakai kelinci coba cui kasihan deh,0
3824,salah sih abis bayar full poltekkes masukin sbm takut hujat macem kasihan adik kelas tapi hak takut anjir,4
3825,memang nilai ngejudge orang gampang hidup bareng wuuuh asa hidup ngekos bareng ngalahin hidup bareng,0
3826,tuju dukung apa putus bupati tim pemperjelas batas desa camat perijinan lokasi usaha tata untuk tingkat ekonomi sehat tenang aman url,1
3827,ngeri yaa lalulintas untung bal rasa sih,4
3828,bodoamat deh kuping pagi budeg jadi horor siang lupa dengar suara takut tidur dengerin lagu,4
3829,kayak habis mata dimandiin pakai abu biar suci habis adegan senonoh mcd adegan orang bermesrahan depan mata huhuuu,4
3830,liat notifikasi balas neng matigembiranya berharihari ig story liat ig post cinta girang bawa mimpi jatuh cinta seringkali bikin kekanakkanakan ya url,3
3831,username mas adie cundang kaya gituselalu harap buruk timpa negeri meperkeruh suasana harap sempat curi kekuasaanistiqomahjokowi,0
3832,nonton azab indosiar tetiba takut nikah ya gila sih asal tuh per utama cowok shoolih ubah tukang maksiat,4
3833,suka baca komen baca kisah seram hibur xboleh tidor terpikirpikir xberani pergi takut duk hostel kwan cerita hantu tidor peluk member anak kencing tahan subuh level takut,4
3834,mantan ketua mpr takluk ketua partai takluk tertawa buron sang takluk hahahaha kelompok gerombol suka gaduh,0
3835,cewek opsi kak pintar manage uang yha uang kadang perkara sih,2
3836,username username presiden badan executive dpr badan legislative lembaga beda arti perintah,0
3837,bio ig tulis every picture has a story renung kayak deh foto selfie cerita oke ubah isi cekrekan teman cekrekan sip,1
3838,cab olahraga username pencak silat salah cabang andal utama raup medali happy olahraga beladiri ajar silat sblmnya usia tekun karate taekwondo,1
3839,pulang ah jakarta keras men sore,4
3840,kasih ringan yah walo ringan iya adab bcr aku partai dakwah,2
3841,sampaj kampung halaman pangumbaraan hehehehe rm ikan bakar pangandaran jalan yos sudarso url,2
3842,username username waw terima kasih inspirasi fyi ngerintis usaha baruuuu bgttjd butuh info trik n trik btw tarik tuh barang brended things fo ambil tangan produk jual,1
3843,memilihmubukan cinta memilihmutapi sang cipta pilih cinta username url,3
3844,ya allah tular orang genre musik a kek giniehh lucu sih lagu bagi manjahhh manjahhh,1
3845,kali delcontnan masak iya delcontnan biar tidaksaling gangu anak o,0
3846,nampak lelaki lurus innocent tipu habis buta asa cinta sayang,2
3847,username bersodara nikah asa sepi anak d rumah cucu ramai d rumah mak suka cucu,1
3848,dengar kalimat ulang efek tenang inti rumuse sabar tawakal rezeki arah sangka wes to percoyo ae wes bismillah,1
3849,ya tanggal juli mana sangatsangat special makasih mamih makasih uwa makasih kakek makasih url,1
3850,allah masha allah allah kasih gunung dosa himpun allah kam dosadosa kasih sayang maha agung wujud alam kasih sayang allah,3
3851,pantes malam pas pulang tni muka geram takut pas jalan jalan cepat kost langsung parno nutup pintu,4
3852,kali gimana kuliah tahu semester masuk semester syukur ajak kompromi paham alami,1
3853,jamaah cuci otak seakanakan pilih paslon pilkada wajib imam besar program paslon takbir pilih,0
3854,salamsaum bangga username raih opini wajar kecuali wtp hasil kerja keras wujud tan bersih integritas pihak tani amp,1
3855,beautiful summer in bandung bandung cikutra ensenangbandung payingrespect,1
3856,username arti fans kagum dar kagum kagum penting pribadi menganggu nyaman orang,0
3857,salah abis makan siang stel lagu beautiful mes jason mraz dininaboboin,2
3858,andai senyum ku campur kopi pahit sruput sak ampasampase rapopo keselek cinta,3
3859,favorit nih lagu album asteriska judul karvanda sederhana sih cerita balik lagu karvanda nama suka suka orang suka url,1
3860,noleh senyum bilang hati hilang apa hilang orang sayang,1
3861,resign ko takut better nyaman ko batin paham salah sih,4
3862,takut tulis baca ngerti rasain takut tulis baca marahin takut,4
3863,korupsi kaya revolusi mental galak pakde username mesti ulang jokowiperiode url,1
3864,eum ya dewasa pakai mah oh iya budak cinta apaapa sabila happy me cintas you,3
3865,kasih sayang mu tiada tepi lupa mu salah tangan mu terima hina bodoh,3
3866,username gin yah daftar akun laut data isi bolak ganti email mohon cerah url,0
3867,jakarta gelap tutup awan mendung naro ember digerojogan,2
3868,sayang koko sayang koko kemarin sayang koko sayang koko jam sayang koko besok sayang koko besok lusa sayang koko,3
3869,acha lucu pegang gendong dipaksain gendong x nang diam nang diam gilir ajak selfie kali kali ujung ujung nyium pipi kaget loh ante cha main sosor url,1
3870,pantau sosialisasi wilayah krb iii laksana patroli rutin semangat waspada waspadamerapi url,4
3871,makasih ya tahan rumah jarang aktif sayang roro pakai,3
3872,masalah teman sahabat saudara jenuh sadar masingmasing problem jenuh puncak tolong kabar,2
3873,username username username username apa alasankl lhp username kerugianfp tgg jwbmo arbitrase biar ajablm fp berani arbitraseknp takut alas nunggu longsor versi fp search goglemsh e,0
3874,username grapari btc bandung tulis buka barusan ganti simcard nano sim tolak alas prepare tutup profesional ya username,0
3875,lahir terima kasih ka username tulis url baik saat lahir this word never old,1
3876,username iya kak tahun skip minum obat saran keluarga obat alternatif dukun parah pas rs jiwa obat tahu kena skizo,2
3877,username sayang cinta bikin kecap bango malika sayang sayang abalnya user fromyg antekantek sayang kaum misqueen,3
3878,la suka paksa jijik lihat dukung banteng owi muslim bully wkwk url,0
3879,usir rumah emakgara gara hilang taperwer set kek jenis rantang semenjak deket deket taperwer mak ngeri tuduh,4
3880,miris orang akulturasi gaya paham casual kalang supporter bandung seiiringnya jalan timbul organisasi mengatasnamakan casual,2
3881,maha cinta sanding jiwa pilih baik baik baik,3
3882,username ya ugmcantik ugmtampan ugmjuara ugmberprestasi fisik tuhan prestasi usaha protesdewe,2
3883,maksud lemah negara islam satu bangsa islam wujud turki erdogan nya buat muslim nya buat israel laknatullah url,2
3884,mu gaes tadu habis pergi pakai bedak lipstik sih bersihin muka nya pakai mc viva pixy habis pakai toner viva apa ya cuci muka pakai fw takut kamar mandi jam gin,4
3885,hei remajabangkitlah dunia cintaharga ketenarantapi berkaryaberinovasidan bangun negara,1
3886,username yaudah apartemen ya sayang senyum amber jalan genggam tangan kasih lobby tunggu ya sayang ambil mobil lepas genggam tangan kasih,3
3887,bagus al quran dar baca tafsir kadang sebab ayat turun bawa arti tafsir url,3
3888,maghrib shalat ya ku nama doa ku kali bersungguhsungguh mohon sembuh sehat bahagia sayang username getwellsoonleeteuk,3
3889,iyaaa suka bahasa btw rekomendasi ff nct bagus complete klopun updatenya cepat wkwk,1
3890,razan alnajjar tugas medis palestina gugur medan juang duka cita sedalamdalamnya razannajjar palestina url,2
3891,username username parah wonhee cantik,1
3892,takut tani jauh nyindir ku enak malas ngampus macammacam akibat,4
3893,ketemu ganti nomor whatsapp save nomor bikin galau muka imutnya nampakin senyum ajak bicara ku buang muka rindu,2
3894,muka mang indah at least jalan indah myfaceismyproblemnotyours dibikinasikaja familytime qualitytime munduk bal indonesia url,1
3895,khawatir sih takut aneh ngekeh hubung,4
3896,username ya bias bikin kadang lupa butir debu tuh bikin spesial sayang,3
3897,halo username username kemarin tuker carls jr ps itu tolak token toko masuk kali promo username carls jr jual publik,0
3898,moment citra postingan ig nih ngapus posting yaudah deh biarin ya usaha,2
3899,hahaha bodo deehhh video frame danielsayang bangeet dongg diaaa username,3
3900,username syukur pacar cerita sayang bikin pacar nyaman cemburu buta,1
3901,makasih suam ngeluangin nya jalan jarang ketemu jaga sehat ya sayang,1
3902,suka bilang sebentar awat kolab advice ya klien paham sih langsung oh iyaaaa maaf kampret mah langsung komplen teluh orang sumpeh,0
3903,njirrr pasuk daerah rumah motor belakang langsung ngebut gabrani liat spion cepat kencang i could fly my heart is about to explode bcz degdegan,4
3904,takut acc suspend atuh kek acc suspend suspend masuk kategori suspend permanen,4
3905,cinta alas senyum pagi,3
3906,username username username username duh lihat af suka degan takut teriak tangkaptangkap hati bicara,4
3907,salah padhilah shalat duha mudah oleh rizki percaya laku percaya laku percaya,1
3908,wondering someone rebel putus cinta stress etc mostly ubah sadly ubah mostly ubah dark side,2
3909,trima kasih sparing footballl unitedindonesia unitedtogether uici unitedindramayu unitedindonesiachapterindramayu indramayu regency url,1
3910,username sayang niat terwujut lanjut ketidakmampuan beda urus kontestasi politik urus kesejahtetaan warga tanggungja,2
3911,takut d bandingngin laincz sifat orang d sna slhkan bawa pergi,4
3912,si ego kurang gin minimal kerja selesai abis slamanya ketemu apa,0
3913,putar tlah nikmat detik harga tuhan,2
3914,khawatir bosan jalan pulau bal indah alam manja pandang jalan ayoramaikantengananfestival,1
3915,cium bau tanah kering abis siram air ujan definisi bahagia sendiri alhamdulillah hujan sebentar,1
3916,nang pundak pilu sungguh,2
3917,prof koruptor bunuh generasi anak cucu perlahan prof tuju koruptor kelas kakap hukum mati miskin url,0
3918,baca thread seram tetiba nampak benda hitam gerak tepi kepala la thread cerita bayang hitam cuak wehhh tengok belah nasib sarung bantal je gerak,4
3919,teman rekomen masuk kantor ya gimana kaga siang kaga malam waan kalah fangirl emak gimana rekomen kerja orang,2
3920,istri nya cantik yaa tuhan pesek yaa hidung sayang username,3
3921,giat kantor pusat tepat rencana tanggal pulang tiket pulang gratis url,1
3922,efek pintu tol slip arah semanggi tutup macet parah polisi ngatur jagain jalur busway username username username url,0
3923,timses jokowi anies bangga gilir dukung oposisi perintah hujat politiksubjektif url,2
3924,username icip icip pasar modal berani efek ilmu kali ya takut jatohnya donasi investasi hahaha,4
